Age,Gender,Weight (kg),Height (m),BMI,Low_BPM,Avg_BPM,High_BPM,Session_Duration (hours),Calories_Burned,Daily_Calorie_Intake (kcal),Calorie_Balance (kcal),Protein_Intake (g/day),Workout_Type,Workout_Frequency (days/week),Rest_Days_Per_Week,Fitness_Goal,Preferred_Workout_Time,Fat_Percentage,Water_Intake (liters),Experience_Level,Membership_Duration (months),Work_Type,Income_Level,Diet_Type,Sleep_Hours_Per_Day,Smoking,Alcohol_Consumption,Medical_Condition
55,1,111.6,1.7,40.2,100,166,188,1.3,1050.2,2875.0,1825.0,153.0,0,3,3,3,1,20.4,3.1,2,32,2,0,0,6.4,0,0,3
36,0,58.4,1.7,20.1,100,128,159,1.6,1036.3,1704.0,668.0,81.9,2,5,1,0,2,18.5,2.7,3,75,0,0,0,7.5,1,0,5
55,1,109.7,1.7,39.5,100,165,184,1.3,1035.2,2695.0,1660.0,164.5,0,3,4,3,1,20.1,3.1,2,31,2,1,3,6.4,0,1,2
32,1,51.1,1.6,18.7,100,158,179,1.2,1022.8,1751.0,728.0,103.2,2,3,5,2,2,29.3,2.5,2,27,1,2,3,6.0,0,1,5
53,1,86.7,1.9,22.8,100,140,174,1.1,811.1,2475.0,1664.0,149.1,3,2,4,0,1,28.2,3.4,1,10,0,0,0,7.5,0,0,4
43,1,83.6,1.9,24.1,100,141,175,1.2,858.6,2638.0,1779.0,134.8,3,4,3,0,3,28.4,3.1,2,25,1,0,0,7.5,0,0,5
20,1,109.9,1.9,29.4,100,156,174,1.0,855.2,2923.0,2068.0,133.6,0,4,3,3,1,27.6,3.3,2,21,1,0,2,5.6,0,2,5
49,1,115.3,1.9,32.5,100,141,161,1.3,953.7,3009.0,2055.0,166.0,0,3,5,3,3,21.5,3.6,1,6,2,1,0,7.6,0,0,1
36,1,76.3,1.8,24.3,100,127,148,1.4,943.6,2793.0,1849.0,179.4,1,4,2,2,1,27.1,2.1,2,22,2,0,1,7.9,0,1,2
34,0,76.8,1.7,28.0,100,133,165,1.3,867.7,2363.0,1495.0,140.6,1,3,3,0,0,32.5,1.8,2,11,2,0,1,4.0,0,0,3
49,1,70.5,2.0,18.1,100,137,156,1.0,656.9,2313.0,1656.0,95.1,2,3,5,1,1,25.9,2.0,1,6,2,2,0,6.8,1,0,3
49,1,100.8,1.7,37.2,100,127,161,0.5,348.7,2483.0,2134.0,231.3,1,2,5,3,2,20.5,2.9,1,2,2,1,1,5.7,0,0,3
49,1,50.8,1.7,17.4,100,155,172,1.5,1126.7,1506.0,379.0,78.4,3,2,5,0,3,21.3,2.9,1,10,0,0,3,6.5,0,0,5
39,0,70.0,1.5,30.7,100,130,151,0.7,466.3,1820.0,1354.0,127.2,0,2,5,0,2,32.3,2.4,1,10,0,2,2,6.8,0,0,3
39,0,68.4,1.6,25.3,100,154,182,1.3,1025.9,2105.0,1079.0,151.8,0,3,4,1,3,32.5,1.5,2,14,2,1,1,5.4,0,0,5
40,0,57.6,1.7,19.4,100,141,162,1.9,1342.7,1978.0,635.0,119.4,2,5,1,2,2,18.2,2.7,3,45,2,2,0,6.0,0,2,5
46,0,59.9,1.6,22.3,100,136,155,1.7,1043.1,1944.0,901.0,107.5,0,4,3,0,3,17.6,2.7,3,51,2,0,2,9.7,0,2,5
41,1,64.4,2.0,15.9,100,126,145,1.4,874.4,2052.0,1178.0,146.7,3,4,3,1,2,28.6,3.4,2,20,2,2,1,6.9,1,2,5
22,0,47.7,1.8,16.4,100,167,183,1.4,1149.5,1796.0,646.0,96.0,1,4,3,2,2,29.6,2.2,2,16,0,1,0,6.5,0,1,1
42,0,57.0,1.7,20.7,100,132,152,1.7,1047.1,1312.0,265.0,65.9,0,5,1,3,1,16.6,2.7,3,52,1,0,2,6.3,0,2,5
48,1,89.6,1.8,26.0,100,158,187,1.4,1137.3,2829.0,1692.0,151.8,3,3,5,0,0,24.0,3.6,2,12,2,0,0,5.0,0,0,5
22,0,77.6,1.7,25.9,100,156,180,1.5,1155.2,2533.0,1378.0,174.6,1,4,3,2,1,32.7,1.5,2,23,1,2,2,7.8,0,1,5
34,0,64.7,1.6,25.6,100,158,179,1.0,816.0,1921.0,1105.0,114.3,0,4,2,0,0,33.8,1.4,2,7,0,1,2,5.9,0,0,4
31,1,68.4,1.9,18.6,100,164,183,1.4,1295.4,2365.0,1070.0,152.4,2,2,4,2,2,29.6,3.5,1,2,0,2,0,8.6,0,0,3
37,1,76.0,1.8,23.1,99,125,140,1.3,872.0,2196.0,1324.0,202.9,3,4,4,1,3,26.3,3.2,2,31,2,1,1,6.7,0,1,5
35,1,64.8,1.7,21.1,100,143,170,1.0,819.0,2166.0,1347.0,154.3,1,4,4,2,1,29.8,2.6,2,18,2,2,0,6.0,0,0,5
40,1,72.2,1.8,21.5,100,132,164,1.1,740.9,2519.0,1778.0,153.1,3,3,3,2,1,20.4,2.8,2,16,1,2,0,4.5,0,0,5
39,1,71.0,1.9,20.7,100,147,174,0.6,454.3,2502.0,2048.0,127.0,0,2,4,2,1,24.1,2.2,1,9,1,2,1,7.7,1,1,5
43,0,57.6,1.8,18.0,100,166,198,2.0,1477.3,1929.0,452.0,135.8,3,4,3,1,1,17.8,2.7,3,42,1,2,1,7.4,0,1,5
40,1,82.3,1.7,27.1,100,132,151,0.9,660.4,2201.0,1541.0,144.7,3,2,4,3,0,27.3,2.7,1,4,2,1,0,10.0,0,2,5
33,0,40.8,1.6,15.1,100,147,174,1.1,771.1,1241.0,470.0,58.6,3,4,2,0,0,32.0,1.5,2,6,2,2,1,6.0,0,0,5
55,1,86.0,1.8,26.7,99,121,139,1.2,727.9,2042.0,1314.0,213.7,0,3,4,3,0,22.8,2.4,2,22,0,2,1,7.4,0,0,5
27,0,61.3,1.6,24.3,100,127,158,1.1,702.3,2114.0,1412.0,91.8,2,3,4,0,0,34.1,1.7,2,25,1,0,0,6.7,0,0,5
56,0,61.2,1.5,26.6,100,141,158,0.9,600.6,1902.0,1301.0,127.4,1,3,4,2,1,28.4,2.6,1,2,2,0,0,7.8,0,1,3
28,0,59.2,1.8,18.8,100,143,174,1.4,994.1,1517.0,523.0,99.1,0,2,5,0,1,26.9,1.5,1,8,1,1,2,7.1,0,0,5
51,0,43.2,1.6,16.8,100,138,163,1.1,662.1,1408.0,746.0,77.5,3,4,4,0,1,33.7,2.1,2,18,0,1,3,5.8,0,0,5
51,1,56.5,1.9,15.4,100,131,165,1.1,695.2,1634.0,939.0,71.9,3,4,3,1,2,29.5,2.6,2,9,1,1,2,7.1,1,1,1
24,0,72.1,1.8,23.9,100,128,146,0.9,563.7,2102.0,1538.0,101.1,3,3,3,0,2,30.0,1.5,1,3,0,2,0,7.4,0,1,3
43,1,75.1,1.9,21.1,100,162,178,1.2,982.6,2255.0,1272.0,109.4,3,3,3,0,0,21.2,2.5,1,3,0,1,0,6.7,0,0,5
20,1,74.6,1.8,24.2,94,121,155,1.3,906.6,2243.0,1336.0,109.4,3,3,3,1,2,25.2,3.3,2,11,2,1,0,7.4,0,0,5
30,0,61.9,1.8,19.7,100,151,181,1.8,1346.8,1627.0,280.0,76.4,3,4,3,1,2,18.8,2.7,3,51,1,0,2,6.2,0,1,1
27,1,76.9,1.7,26.8,100,151,183,0.9,812.6,2626.0,1813.0,138.4,1,3,3,2,2,29.0,2.1,1,6,1,1,0,6.6,0,1,3
24,0,75.1,1.7,25.5,100,157,179,1.4,1124.1,2574.0,1450.0,111.6,3,3,4,1,3,26.2,1.5,2,27,1,1,0,7.0,1,0,5
46,0,44.7,1.6,16.8,100,130,147,0.5,314.7,1200.0,885.0,73.7,0,3,3,3,1,25.5,2.3,1,6,2,1,0,5.9,0,0,5
25,1,49.5,2.0,12.7,100,121,144,1.1,754.3,1612.0,858.0,93.0,3,3,4,0,2,25.6,2.1,2,29,0,2,0,7.4,1,0,1
18,1,59.7,1.9,16.5,100,137,171,0.6,445.2,1746.0,1301.0,97.4,0,3,5,1,2,22.9,3.7,1,8,1,2,0,4.5,0,0,5
25,1,66.2,1.6,25.6,100,166,186,1.4,1263.5,2416.0,1152.0,142.7,2,2,4,2,1,24.6,3.0,1,9,0,0,0,7.9,1,0,5
20,0,72.4,1.7,25.5,100,126,150,1.2,742.2,2252.0,1510.0,166.1,0,3,4,2,1,34.3,1.8,2,22,2,1,0,5.5,0,2,3
50,0,67.1,1.8,22.0,100,165,189,1.0,778.1,1841.0,1063.0,114.3,3,3,4,0,1,33.2,2.4,2,15,1,2,3,5.8,0,0,5
50,0,56.9,1.5,25.1,100,142,169,1.4,919.0,1737.0,818.0,84.0,0,3,5,0,3,27.4,2.4,1,8,2,0,0,6.6,1,0,5
18,0,64.5,1.5,27.9,100,141,172,2.0,1387.2,1534.0,147.0,101.0,3,5,1,3,1,18.6,2.7,3,28,2,0,0,5.2,1,0,5
57,0,74.5,1.7,26.8,100,158,181,1.0,724.5,2127.0,1402.0,106.1,3,4,3,0,2,25.9,2.0,2,24,0,2,3,6.9,0,0,0
21,0,58.1,1.7,19.5,100,127,158,1.0,636.1,1678.0,1042.0,69.6,3,3,3,1,1,32.8,1.6,2,16,2,2,2,5.0,0,1,5
39,1,64.6,1.7,22.3,100,131,154,1.2,770.3,1901.0,1131.0,102.1,2,3,3,0,3,22.3,2.8,2,15,2,1,0,8.2,0,1,4
39,1,73.4,1.9,20.2,100,162,185,0.8,728.8,2258.0,1529.0,138.1,2,2,5,2,0,29.0,2.4,1,3,0,2,1,6.5,1,0,5
42,1,69.7,1.9,20.0,100,164,179,1.4,1126.0,2062.0,936.0,146.5,1,3,3,1,1,22.7,3.4,2,27,0,0,1,7.7,0,0,1
44,0,56.8,1.6,23.4,94,120,136,1.7,924.9,1866.0,941.0,123.1,0,5,2,2,0,18.6,2.7,3,47,1,0,1,6.0,0,0,5
44,0,74.1,1.7,24.1,100,149,179,1.2,767.6,1899.0,1131.0,71.9,3,4,3,3,0,26.3,2.0,2,15,1,2,2,7.5,0,0,0
26,1,77.4,1.6,29.1,100,127,142,1.2,792.2,1749.0,957.0,118.3,3,3,5,3,1,29.3,3.0,2,7,1,1,0,6.7,0,1,5
22,0,49.1,1.8,15.4,100,166,190,1.4,1138.2,1599.0,461.0,108.3,1,4,3,2,3,29.0,2.2,2,33,0,2,0,6.5,0,0,5
31,1,90.5,2.0,23.1,100,152,184,1.4,1133.2,2324.0,1191.0,80.9,1,3,4,3,1,23.1,3.7,2,14,2,2,2,6.8,0,1,0
44,1,101.8,1.6,38.5,100,128,150,1.3,844.2,2570.0,1726.0,171.3,3,4,4,3,1,20.9,2.6,2,10,0,2,3,6.8,0,0,4
52,1,69.6,1.7,24.0,100,142,167,1.3,902.5,2500.0,1598.0,170.1,2,3,5,2,2,19.4,2.6,2,26,1,1,1,8.7,0,0,3
25,1,83.7,2.0,22.2,100,135,151,2.0,1463.8,2829.0,1365.0,157.9,3,4,3,2,2,13.9,3.5,3,40,0,0,1,7.7,0,1,0
39,0,71.5,1.6,29.2,100,163,185,0.9,710.6,2567.0,1856.0,145.8,3,3,4,2,1,31.9,1.6,1,6,2,2,3,6.9,0,0,3
33,1,46.5,1.9,12.7,100,144,166,1.4,1134.5,1501.0,366.0,63.4,0,3,4,1,2,21.9,2.9,2,34,2,1,0,7.0,0,1,5
38,0,75.2,1.8,23.3,100,121,152,1.2,717.2,2326.0,1609.0,126.8,2,3,3,0,0,26.9,1.9,2,16,0,1,0,6.8,0,0,2
52,0,45.5,1.8,13.8,100,160,189,1.3,972.6,1360.0,387.0,103.9,3,3,3,2,0,26.6,2.1,2,32,2,2,0,7.7,0,1,5
48,0,72.8,1.6,28.5,100,148,179,1.2,786.8,1823.0,1036.0,114.5,2,3,3,3,1,31.9,2.1,2,10,1,2,0,7.8,0,1,5
46,1,88.8,1.6,34.7,100,125,152,1.9,1177.4,2717.0,1540.0,112.4,1,5,1,1,1,14.1,3.5,3,62,0,0,0,7.5,0,0,5
57,0,47.5,1.7,16.6,100,129,162,1.3,733.2,1200.0,467.0,98.3,3,4,2,3,0,24.9,1.8,2,12,1,0,1,7.5,0,1,2
29,1,112.5,1.9,31.2,100,136,155,1.3,927.8,3070.0,2142.0,182.8,1,3,4,1,2,21.9,3.7,1,4,2,1,0,6.9,1,1,5
52,0,59.1,1.7,21.6,100,125,151,1.6,898.2,1798.0,900.0,109.3,2,4,4,2,0,16.8,2.7,3,44,0,0,0,7.5,0,0,1
18,1,63.6,1.6,24.0,100,119,134,0.7,427.9,1890.0,1462.0,143.9,0,3,4,1,3,27.7,2.2,1,10,1,2,1,8.7,0,1,1
24,0,42.5,1.6,16.0,100,162,181,1.1,839.0,1554.0,715.0,77.5,1,4,3,2,1,33.6,1.8,2,35,2,2,0,6.7,0,0,5
46,1,53.2,1.8,17.7,100,138,160,1.2,815.2,1577.0,762.0,87.7,0,4,3,0,2,24.6,2.8,2,29,2,1,2,7.3,0,1,5
26,1,85.7,1.8,28.0,100,121,148,1.2,806.9,2452.0,1645.0,158.6,3,3,5,0,2,28.2,3.5,2,23,2,2,0,7.3,1,1,5
52,0,52.1,1.6,21.7,100,149,171,1.3,903.8,1596.0,692.0,96.4,1,3,4,2,0,28.2,2.2,2,6,2,0,3,8.0,0,1,5
28,1,95.3,1.8,28.0,100,140,165,0.6,500.4,2196.0,1696.0,210.3,3,2,5,3,2,26.5,2.4,1,6,0,1,1,8.4,0,1,0
27,0,58.1,1.8,18.0,100,142,157,1.4,996.6,1853.0,856.0,105.9,0,2,5,0,3,26.6,1.4,1,11,2,1,3,7.0,0,2,2
21,1,78.5,1.6,28.8,100,131,158,1.3,980.0,2413.0,1433.0,128.7,0,4,3,0,1,21.1,2.6,2,19,1,1,0,7.8,1,0,4
43,1,124.6,1.9,36.5,100,125,158,1.4,823.0,2891.0,2068.0,150.7,2,4,2,3,2,24.9,3.5,2,25,0,0,0,6.5,0,0,5
31,0,70.8,1.6,26.8,100,122,139,1.2,761.3,1602.0,841.0,155.0,2,2,5,3,0,28.9,1.8,1,10,2,1,1,8.1,0,1,1
56,0,60.2,1.5,26.8,100,141,172,1.0,602.0,1962.0,1360.0,114.9,1,3,4,2,2,28.4,2.6,1,3,1,1,0,7.7,0,1,4
36,0,59.3,1.8,19.8,100,127,146,1.0,638.8,1465.0,826.0,151.0,2,3,4,3,3,34.4,2.2,1,7,2,1,1,9.0,0,2,0
27,1,76.9,2.0,19.8,100,164,198,1.1,1022.3,2127.0,1105.0,130.0,2,2,5,0,0,21.9,2.3,1,8,0,1,3,7.6,0,0,5
22,0,38.8,1.6,16.4,99,120,142,1.5,885.0,1362.0,477.0,85.5,1,4,3,2,1,30.7,2.1,2,32,2,2,2,5.9,1,2,5
32,1,125.4,1.8,37.5,100,146,174,1.1,886.2,3355.0,2469.0,268.2,1,3,3,3,0,28.0,2.1,2,33,1,2,1,8.7,0,0,2
23,0,60.6,1.6,23.3,100,122,140,1.8,1116.7,2068.0,951.0,120.7,1,4,4,2,1,17.9,2.7,3,59,1,0,1,7.7,0,0,1
45,0,58.3,1.7,20.6,100,155,180,1.5,1058.8,1953.0,894.0,109.3,2,4,3,2,1,16.6,2.7,3,67,2,0,0,7.0,0,0,0
50,1,77.6,1.6,30.1,100,157,191,1.0,786.5,1760.0,974.0,73.8,2,3,5,3,0,26.7,3.4,2,17,2,0,2,6.9,0,1,3
46,0,42.2,1.6,16.8,100,163,192,1.0,753.6,1200.0,446.0,66.4,3,4,2,3,1,26.6,2.1,2,15,1,1,3,7.1,0,0,5
57,0,77.9,1.6,28.5,100,131,164,0.7,394.1,1895.0,1501.0,105.4,0,3,3,3,1,32.8,2.3,1,11,2,2,2,7.2,0,0,1
59,0,54.4,1.6,21.8,100,167,188,0.6,434.7,1661.0,1226.0,57.5,0,3,4,1,2,29.0,2.3,1,11,1,1,2,6.3,0,1,3
28,0,73.2,1.7,25.6,100,139,172,1.5,1023.2,1814.0,791.0,71.3,2,4,4,3,2,28.0,1.5,2,20,1,1,2,7.5,0,1,5
38,1,104.4,1.6,39.5,100,162,195,1.3,1189.5,3065.0,1876.0,179.8,1,4,2,0,2,21.0,3.6,2,11,0,0,2,6.2,0,0,5
40,0,57.6,1.7,19.6,100,143,168,1.9,1346.1,1340.0,-6.0,121.3,2,5,2,3,0,18.2,2.7,3,52,1,0,1,6.1,0,0,5
31,0,64.0,1.7,22.8,100,144,163,2.0,1420.8,1651.0,230.0,77.9,2,5,2,3,1,17.2,2.7,3,50,2,0,0,7.5,0,1,5
42,1,93.4,1.8,29.4,100,157,176,1.3,1029.0,3020.0,1991.0,198.9,1,2,5,2,3,23.5,3.4,1,11,1,0,3,7.5,0,2,5
44,0,70.2,1.8,23.3,100,155,177,1.1,711.6,2456.0,1744.0,132.1,1,3,5,2,2,27.8,2.1,1,2,2,0,0,7.5,0,2,3
37,1,88.6,2.0,24.0,100,136,160,1.6,1175.8,2456.0,1280.0,215.3,3,5,2,1,0,10.5,3.5,3,79,2,0,1,6.9,0,0,5
54,1,76.3,1.9,21.4,100,144,164,0.8,579.8,2050.0,1470.0,87.4,3,2,5,1,2,21.0,3.7,1,6,1,2,0,6.8,0,0,4
32,1,115.3,1.6,44.9,100,131,160,1.0,729.4,3850.0,3121.0,186.3,1,3,3,0,0,25.2,2.4,2,32,0,0,0,7.8,1,1,0
31,0,61.3,1.8,19.2,100,126,156,1.7,1099.6,2157.0,1057.0,122.9,1,4,2,2,0,14.7,2.7,3,32,1,2,1,6.7,1,1,5
49,0,66.6,1.5,29.0,100,150,181,1.4,957.6,1608.0,650.0,100.4,2,4,3,3,1,30.0,1.8,2,16,1,1,0,7.7,0,0,5
47,1,60.2,1.7,21.2,100,147,169,1.2,831.3,2030.0,1199.0,114.1,2,4,3,2,2,20.2,2.5,2,21,0,0,3,8.4,1,0,3
21,1,55.1,1.6,21.6,100,166,188,1.1,1037.4,1756.0,719.0,141.5,3,4,2,1,1,23.9,3.2,2,18,2,2,1,8.5,1,2,5
22,1,106.6,1.8,32.3,100,129,152,1.0,703.4,3611.0,2908.0,229.6,3,4,3,2,3,28.7,2.3,2,18,1,1,2,7.3,0,1,5
31,1,75.4,1.9,19.9,100,135,151,0.6,446.2,2222.0,1776.0,116.5,0,2,5,0,3,20.9,3.4,1,6,2,1,1,6.7,0,0,0
39,0,77.1,1.6,31.2,100,129,158,0.7,483.0,1887.0,1404.0,193.2,3,2,5,3,3,32.1,2.3,1,6,2,1,1,5.6,0,0,5
56,1,47.1,1.9,13.2,100,156,188,0.7,517.4,1200.0,683.0,66.2,1,3,3,3,1,29.4,3.3,1,2,0,0,0,7.7,0,0,1
41,1,50.3,1.6,18.3,100,150,167,0.6,468.8,1414.0,945.0,121.0,2,3,5,1,3,26.4,2.4,1,5,1,2,1,8.1,0,2,5
50,1,79.3,1.8,26.0,100,129,160,1.9,1181.6,2424.0,1242.0,134.7,3,4,2,0,2,14.0,3.5,3,48,1,0,0,6.1,0,1,5
45,0,65.6,1.7,23.3,100,129,147,0.8,425.5,2148.0,1722.0,126.6,1,3,3,2,2,35.1,2.6,1,1,2,0,0,7.9,0,0,5
39,1,103.0,1.9,27.0,100,134,152,0.9,663.5,2697.0,2034.0,202.1,3,3,3,3,2,22.9,2.4,1,4,1,0,1,6.9,1,0,2
41,0,73.1,1.6,27.8,100,139,167,1.2,704.3,2168.0,1464.0,109.8,3,4,2,0,1,25.4,2.0,2,15,1,2,1,6.7,1,0,5
42,0,73.6,1.6,28.9,100,158,181,1.3,956.6,1746.0,789.0,102.3,3,3,4,3,3,28.8,2.2,1,10,2,0,0,5.7,0,1,1
51,1,84.8,1.8,26.8,100,135,158,1.7,1151.3,2715.0,1564.0,128.6,2,5,2,0,2,10.6,3.5,3,53,2,2,0,6.2,0,0,4
57,1,122.0,1.9,33.8,100,134,166,1.1,763.9,2797.0,2033.0,164.4,0,3,4,3,1,27.8,3.6,1,3,2,1,0,4.5,0,2,5
46,0,56.6,1.6,22.3,100,143,167,0.9,575.0,1659.0,1084.0,135.4,0,3,4,1,1,28.2,1.6,1,1,0,1,1,6.4,0,1,3
58,0,43.9,1.6,18.3,100,155,173,1.1,752.4,1269.0,517.0,67.2,1,3,5,0,3,31.7,2.3,1,1,2,2,0,6.7,0,0,1
57,0,73.8,1.7,26.1,100,158,184,1.0,726.5,1886.0,1160.0,64.6,3,4,4,3,0,26.3,2.0,2,6,0,2,2,6.7,1,0,3
29,1,75.8,1.6,29.1,100,162,184,1.2,1033.7,2435.0,1401.0,156.8,2,3,4,2,3,20.3,2.3,2,22,1,2,0,6.9,0,0,3
58,1,52.7,1.7,17.6,100,134,150,1.5,1000.4,1865.0,865.0,103.5,2,4,4,2,2,22.1,2.8,2,20,0,2,0,6.8,0,1,5
47,1,85.4,1.6,31.9,100,166,193,2.0,1622.8,1995.0,372.0,103.6,2,4,3,3,0,15.0,3.5,3,52,1,1,2,6.6,0,0,5
25,0,57.0,1.6,23.2,100,144,174,1.4,988.1,1649.0,661.0,82.4,3,3,4,1,0,25.5,2.2,2,7,0,1,3,7.4,1,0,1
29,0,76.3,1.8,23.4,100,148,164,1.3,951.3,2383.0,1432.0,128.3,3,4,3,0,1,25.4,1.9,2,16,2,2,2,6.3,1,1,3
54,1,86.6,1.8,28.1,100,156,181,1.0,766.0,1945.0,1179.0,181.3,3,3,5,3,2,27.3,2.8,2,26,0,1,1,8.3,0,1,5
35,0,56.4,1.8,18.4,100,147,171,1.6,1201.3,1946.0,745.0,115.1,2,4,3,2,1,19.4,2.7,3,57,1,0,2,8.0,0,0,2
27,0,57.6,1.8,18.2,100,143,172,1.4,1016.9,1654.0,637.0,98.6,0,2,5,0,1,27.2,1.5,1,4,2,2,1,7.0,0,0,4
18,0,73.7,1.8,23.3,100,126,157,0.8,487.8,2137.0,1649.0,154.8,1,3,4,1,1,27.3,1.6,1,9,2,2,1,7.9,0,2,5
26,0,70.7,1.5,31.4,100,141,163,1.1,821.4,1640.0,819.0,132.9,0,2,5,3,0,35.0,2.6,1,3,1,1,0,6.7,0,1,4
34,0,39.0,1.6,14.8,100,146,178,1.0,807.7,1200.0,392.0,95.5,3,4,2,1,1,31.5,1.5,2,7,2,2,1,6.0,1,1,5
42,0,63.9,1.6,24.7,100,148,171,1.9,1260.7,1990.0,729.0,153.4,1,5,1,1,0,17.2,2.7,3,71,1,0,1,9.6,0,0,3
35,1,110.0,1.8,35.1,100,155,177,1.2,1041.7,2669.0,1627.0,233.3,1,2,4,3,2,26.4,3.4,1,4,0,0,1,8.8,1,0,0
56,0,77.2,1.6,29.8,100,148,176,1.0,699.8,2109.0,1409.0,112.9,2,4,3,3,1,32.3,2.0,2,14,1,0,3,8.0,1,1,5
52,0,78.5,1.7,28.6,100,125,157,1.2,703.8,2476.0,1772.0,180.6,1,3,4,1,2,33.2,1.6,1,4,0,2,1,8.1,0,0,3
50,1,88.1,1.6,33.3,100,132,166,1.6,1033.5,2204.0,1170.0,129.4,0,4,4,3,2,12.2,3.5,3,54,2,2,0,7.6,0,0,3
19,0,57.2,1.8,19.1,100,136,170,1.4,954.7,1211.0,256.0,97.0,1,2,5,3,1,32.5,2.7,1,5,2,2,0,5.6,1,2,1
23,0,61.0,1.6,23.2,100,169,195,1.6,1342.6,2208.0,865.0,154.7,0,5,2,2,2,16.5,2.7,3,27,2,0,3,6.7,0,1,5
41,1,95.5,2.0,24.4,100,136,169,1.2,799.7,3072.0,2272.0,189.1,1,3,4,2,3,28.1,3.7,1,8,1,1,0,6.1,1,0,3
44,1,82.3,1.8,25.4,100,154,182,1.5,1182.4,2404.0,1222.0,145.6,1,5,3,0,0,14.0,3.5,3,53,0,2,2,6.9,1,0,0
40,0,67.5,1.5,31.2,100,141,172,1.3,899.0,1658.0,759.0,95.7,0,3,4,3,3,30.1,1.9,2,18,1,1,0,7.7,0,0,1
33,0,74.6,1.8,24.0,100,145,162,1.2,821.0,1811.0,990.0,172.4,2,4,2,3,2,26.0,1.5,2,20,2,2,1,7.5,0,2,5
45,1,45.6,1.8,14.4,100,162,183,1.5,1195.1,1279.0,84.0,65.8,0,3,4,1,1,29.5,3.6,2,25,1,2,3,8.2,0,1,5
35,0,73.6,1.6,29.7,100,157,188,1.5,1171.0,2317.0,1146.0,123.7,0,3,4,0,0,32.9,2.4,1,2,2,1,1,7.5,0,0,5
20,0,58.2,1.8,18.5,100,135,161,1.4,940.8,2025.0,1084.0,120.7,1,2,5,2,3,32.8,2.7,1,4,2,0,0,5.7,0,0,5
46,0,54.4,1.7,19.5,100,147,170,0.7,451.2,1643.0,1192.0,74.9,0,2,5,1,1,34.5,1.9,1,2,2,2,3,7.9,1,1,2
49,1,45.8,1.7,14.8,97,120,149,1.4,845.0,1600.0,755.0,75.5,3,4,3,0,2,22.3,2.6,2,30,1,2,3,7.2,0,1,5
49,0,60.9,1.7,21.9,100,152,184,1.4,929.7,1929.0,999.0,105.0,1,3,3,0,1,30.8,1.8,2,32,0,2,0,7.8,0,0,5
43,0,59.1,1.5,25.0,100,135,162,1.6,961.4,1827.0,866.0,106.9,3,5,1,0,2,18.4,2.7,3,53,0,2,0,8.3,1,1,3
59,1,78.6,1.9,21.6,100,127,149,0.7,446.7,2563.0,2116.0,181.4,0,3,3,2,2,28.3,2.7,1,8,1,2,0,8.1,0,1,4
18,1,62.6,1.9,18.3,100,121,149,0.9,589.3,1969.0,1380.0,104.6,2,3,4,0,2,23.8,3.0,1,9,0,1,3,8.2,0,0,0
43,0,70.4,1.6,28.5,100,156,178,1.3,946.0,1817.0,871.0,92.1,3,3,4,3,1,28.8,2.2,1,4,0,2,0,5.6,0,0,0
37,0,39.9,1.8,12.5,100,161,189,0.6,508.1,1258.0,750.0,77.2,0,2,5,1,2,26.9,2.7,1,1,1,2,1,5.8,0,0,2
28,1,56.9,1.6,21.5,100,126,147,1.4,986.7,1975.0,988.0,128.8,2,3,4,2,0,28.8,2.3,1,3,0,2,0,5.2,0,0,5
30,1,84.3,1.7,28.1,100,128,154,1.4,1031.2,2511.0,1480.0,144.8,2,3,3,1,2,25.2,2.1,1,7,1,1,3,9.0,0,1,5
34,0,49.1,1.6,19.4,100,155,180,1.0,814.9,1351.0,536.0,86.8,0,4,4,1,0,28.7,1.9,2,22,0,2,0,6.6,0,1,4
33,0,79.3,1.7,27.7,100,134,159,1.3,884.5,2015.0,1130.0,110.7,1,3,5,3,1,32.4,1.8,2,16,2,0,0,4.1,0,0,5
54,1,70.9,1.8,21.2,100,167,194,1.2,1005.1,2062.0,1057.0,98.2,2,4,3,0,0,20.4,2.1,2,29,1,1,1,7.6,1,0,4
50,0,56.1,1.6,22.3,100,162,194,1.2,917.0,1985.0,1068.0,134.5,1,3,5,2,0,34.1,2.7,1,9,1,1,3,6.5,0,0,5
42,1,94.9,1.8,29.0,100,157,173,1.3,999.5,3033.0,2034.0,129.5,1,2,4,1,2,23.4,3.4,1,8,0,2,0,7.5,0,0,5
52,1,68.6,1.6,26.0,97,119,148,1.3,791.4,2207.0,1416.0,132.1,1,4,3,2,2,27.0,2.1,2,26,0,2,1,6.4,0,2,2
40,0,76.5,1.8,24.8,100,160,194,1.3,933.5,2453.0,1520.0,125.3,2,4,4,0,2,31.7,2.2,2,17,0,1,0,6.6,1,0,5
25,1,77.1,2.0,19.9,100,119,151,0.7,425.9,2513.0,2087.0,166.7,2,3,4,2,0,23.3,2.3,1,11,1,2,0,8.3,0,2,4
56,1,98.4,1.9,28.4,100,145,174,1.1,777.1,2251.0,1474.0,228.4,2,3,5,3,1,27.7,2.2,2,35,1,2,1,8.5,0,2,5
26,1,76.4,1.8,24.8,100,131,164,0.7,469.3,2087.0,1618.0,80.3,0,3,4,3,3,25.6,2.3,1,9,2,0,2,8.3,0,1,5
