Age,Gender,Weight (kg),Height (m),BMI,Low_BPM,Avg_BPM,High_BPM,Session_Duration (hours),Calories_Burned,Daily_Calorie_Intake (kcal),Calorie_Balance (kcal),Protein_Intake (g/day),Workout_Type,Workout_Frequency (days/week),Rest_Days_Per_Week,Fitness_Goal,Preferred_Workout_Time,Fat_Percentage,Water_Intake (liters),Experience_Level,Membership_Duration (months),Work_Type,Income_Level,Diet_Type,Sleep_Hours_Per_Day,Smoking,Alcohol_Consumption,Medical_Condition
46,Male,127.0,1.6,46.5,100,157,178,0.8,587.7,4104.0,3516.0,224.1,Cardio,2,4,Endurance,Evening,28.5,3.4,1,4,Sedentary,Middle,High-Protein,6.6,No,Regular,Hypertension
31,Female,44.5,1.8,13.9,100,119,149,1.5,875.7,1387.0,511.0,75.2,Strength,3,4,Endurance,Morning,35.6,2.2,1,1,Mixed,Low,High-Protein,7.0,Yes,Occasional,Obesity
34,Male,68.4,1.7,24.3,100,127,144,0.7,474.1,2233.0,1759.0,119.1,Cardio,2,5,Endurance,Morning,25.6,3.4,1,9,Active,Middle,High-Protein,7.0,No,Regular,None
27,Male,82.2,1.7,29.9,100,153,180,1.1,909.3,2979.0,2070.0,178.1,Yoga,4,4,Muscle Gain,Evening,20.5,3.5,2,32,Mixed,High,Balanced,7.0,No,Regular,Hypertension
42,Male,73.4,1.9,20.6,100,142,159,1.2,809.1,2363.0,1554.0,114.2,Cardio,3,5,General Fitness,Night,29.8,3.3,1,10,Mixed,Middle,Vegetarian,6.2,No,Regular,None
37,Female,68.9,1.5,31.1,100,129,161,0.7,454.7,2463.0,2008.0,134.2,Cardio,2,5,Muscle Gain,Evening,32.8,2.3,1,4,Sedentary,Low,Vegetarian,6.9,No,Occasional,High Cholesterol
39,Female,56.3,1.7,18.8,100,148,173,1.9,1445.5,1363.0,-82.0,121.0,Yoga,5,2,Weight Loss,Afternoon,18.9,2.8,3,25,Sedentary,Middle,High-Protein,7.0,No,Regular,None
46,Female,59.4,1.7,21.4,100,153,175,1.7,1150.6,2032.0,881.0,93.2,Cardio,4,2,Endurance,Evening,17.5,2.7,3,75,Mixed,Middle,High-Protein,5.4,Yes,None,None
20,Male,65.3,1.6,25.8,100,152,172,1.3,1103.8,1806.0,702.0,146.6,Yoga,3,5,Weight Loss,Morning,22.4,2.1,2,34,Active,Middle,High-Protein,6.4,No,Occasional,None
31,Female,55.8,1.6,22.8,100,165,180,1.7,1367.1,1744.0,377.0,123.4,HIIT,4,3,Muscle Gain,Night,16.2,2.7,3,34,Active,High,Vegan,6.7,No,Occasional,Obesity
55,Female,75.4,1.7,26.7,100,166,181,1.4,1016.2,2401.0,1385.0,109.4,HIIT,2,4,General Fitness,Evening,24.6,2.1,1,5,Sedentary,Middle,Balanced,5.9,No,Occasional,High Cholesterol
27,Male,104.7,1.9,30.9,100,122,144,1.3,902.3,2703.0,1801.0,137.6,Cardio,2,5,Weight Loss,Afternoon,20.3,3.1,1,2,Active,Low,Vegetarian,7.9,No,Occasional,None
28,Male,121.0,1.8,37.6,100,168,187,0.8,710.3,3023.0,2313.0,159.5,Yoga,2,5,Weight Loss,Evening,27.9,3.4,1,7,Sedentary,High,Balanced,7.0,No,Occasional,Asthma
18,Female,65.8,1.6,27.4,100,127,157,1.1,678.8,1681.0,1002.0,104.0,Cardio,3,4,Weight Loss,Evening,30.6,2.2,2,8,Mixed,Low,Balanced,8.0,No,None,None
47,Female,66.2,1.6,25.7,100,152,177,0.6,415.7,1991.0,1575.0,104.8,Cardio,2,4,Endurance,Afternoon,33.1,1.5,1,8,Sedentary,Middle,Balanced,7.4,No,Occasional,None
32,Female,65.5,1.6,24.6,100,120,139,1.6,948.2,2144.0,1196.0,134.4,Strength,5,2,Muscle Gain,Morning,16.4,2.8,3,43,Sedentary,High,Vegetarian,6.4,No,Regular,None
52,Male,82.3,1.6,31.3,100,122,140,1.9,1137.7,1957.0,819.0,113.0,Strength,5,3,Weight Loss,Evening,11.4,3.5,3,51,Sedentary,Low,Vegan,6.9,Yes,None,High Cholesterol
56,Female,50.4,1.6,19.4,100,134,154,1.2,748.1,1200.0,452.0,81.2,Yoga,4,4,Weight Loss,Night,33.6,2.0,2,32,Active,Middle,Balanced,7.9,No,Occasional,Hypertension
47,Male,87.3,1.8,28.3,100,156,184,1.8,1379.1,2215.0,836.0,131.0,Strength,5,2,Weight Loss,Evening,11.2,3.5,3,60,Mixed,High,Balanced,6.9,No,None,None
30,Female,60.1,1.6,24.9,100,136,169,1.9,1259.4,2018.0,759.0,118.3,HIIT,5,3,Muscle Gain,Morning,16.8,2.7,3,26,Sedentary,High,Balanced,7.1,No,Occasional,Asthma
22,Female,57.1,1.5,23.4,100,131,154,1.4,895.9,1873.0,977.0,116.7,Cardio,4,2,Muscle Gain,Night,33.6,1.9,2,34,Sedentary,Low,Balanced,6.8,No,Regular,Asthma
35,Female,60.5,1.8,18.9,100,127,153,1.0,627.4,1824.0,1197.0,89.4,Strength,3,5,General Fitness,Morning,34.6,2.4,1,11,Active,Low,Vegetarian,9.0,Yes,Occasional,None
51,Male,67.2,1.6,25.8,100,118,143,1.3,784.9,2280.0,1495.0,156.2,HIIT,4,3,Muscle Gain,Morning,27.1,2.1,2,10,Mixed,Middle,High-Protein,6.6,No,Occasional,None
56,Male,98.6,1.9,28.2,100,144,172,1.1,803.7,2796.0,1992.0,154.8,Strength,3,4,Weight Loss,Morning,28.2,2.2,2,14,Mixed,Low,Balanced,8.5,Yes,None,Diabetes
59,Female,47.6,1.7,18.5,100,125,155,1.4,755.9,1406.0,650.0,73.9,Strength,4,3,Endurance,Evening,32.1,2.3,2,32,Sedentary,High,High-Protein,6.9,No,Occasional,None
57,Male,55.8,2.0,13.5,100,126,141,1.1,715.6,1747.0,1031.0,116.0,Strength,3,4,Muscle Gain,Evening,23.7,3.0,2,21,Mixed,Middle,High-Protein,6.5,Yes,Occasional,Hypertension
18,Female,50.9,1.8,17.0,100,164,191,1.2,997.2,1479.0,482.0,85.1,Cardio,2,5,Endurance,Evening,28.9,2.2,1,2,Sedentary,Low,Vegan,5.9,No,Occasional,None
24,Female,58.7,1.5,25.3,100,157,184,1.0,844.0,1936.0,1092.0,136.2,Cardio,2,4,Muscle Gain,Evening,32.2,2.5,1,7,Sedentary,High,Vegetarian,6.5,No,None,None
29,Male,106.5,1.8,32.3,100,155,171,1.3,1131.6,3731.0,2599.0,221.0,Cardio,4,4,Muscle Gain,Afternoon,25.7,2.5,2,20,Sedentary,Middle,Vegetarian,7.1,No,Occasional,None
19,Female,61.2,1.8,18.6,100,135,153,1.4,941.1,1821.0,880.0,104.4,HIIT,2,5,Endurance,Evening,32.9,2.7,1,10,Mixed,Low,Vegetarian,5.6,No,Occasional,Hypertension
18,Female,49.0,1.7,17.0,100,164,184,1.4,1180.9,1452.0,271.0,128.5,Cardio,4,3,General Fitness,Morning,25.4,2.6,2,13,Mixed,Middle,High-Protein,7.5,No,Occasional,None
49,Female,42.6,1.5,18.8,100,155,174,1.5,978.6,1483.0,504.0,75.6,Strength,4,3,Muscle Gain,Evening,28.4,2.4,2,8,Sedentary,Low,High-Protein,6.0,No,Occasional,Obesity
51,Male,51.4,1.8,16.3,100,132,149,0.9,559.2,1630.0,1071.0,97.6,HIIT,2,4,Muscle Gain,Evening,24.5,2.3,1,11,Mixed,High,High-Protein,7.7,No,Regular,High Cholesterol
28,Male,84.8,1.7,28.8,100,140,155,1.8,1401.4,2272.0,871.0,112.2,Yoga,4,3,Weight Loss,Evening,14.2,3.5,3,75,Sedentary,High,Balanced,6.5,No,None,None
18,Female,59.1,1.8,18.6,100,160,178,1.3,1021.7,2019.0,997.0,88.5,Cardio,3,4,General Fitness,Evening,33.7,2.4,2,34,Sedentary,High,Balanced,6.2,Yes,Occasional,None
41,Female,65.6,1.6,26.6,100,124,158,1.0,576.8,1989.0,1412.0,83.9,HIIT,4,4,General Fitness,Evening,25.4,2.4,2,32,Mixed,Middle,Vegetarian,6.2,No,Regular,None
56,Female,60.2,1.6,24.0,100,154,170,1.2,852.5,1352.0,500.0,91.1,Cardio,4,3,Weight Loss,Morning,32.9,2.6,2,31,Mixed,High,Vegetarian,6.0,No,Regular,Hypertension
18,Male,61.2,1.6,23.9,94,119,138,0.7,448.1,1470.0,1022.0,138.2,Cardio,3,4,Weight Loss,Evening,27.2,2.2,1,2,Active,Low,High-Protein,8.7,No,Occasional,None
20,Female,63.4,1.6,24.7,100,152,169,2.0,1502.7,2312.0,809.0,128.2,HIIT,4,3,Muscle Gain,Morning,17.6,2.7,3,70,Mixed,High,Balanced,8.2,No,Occasional,None
18,Male,61.3,1.8,18.9,99,121,144,0.9,593.8,1456.0,862.0,125.2,Strength,3,4,Weight Loss,Morning,23.8,3.0,1,10,Mixed,High,High-Protein,8.1,No,Occasional,None
41,Female,57.5,1.7,20.2,100,149,183,1.1,782.7,1905.0,1122.0,74.7,Yoga,2,4,Endurance,Evening,33.9,2.4,1,9,Sedentary,Low,High-Protein,6.4,No,Occasional,None
51,Female,69.9,1.6,28.2,100,164,184,1.0,768.6,1680.0,911.0,106.7,HIIT,3,5,Weight Loss,Evening,34.6,2.0,2,8,Sedentary,High,Vegetarian,6.7,No,Occasional,Diabetes
38,Male,80.6,1.7,26.2,100,163,195,1.3,1188.4,2402.0,1214.0,134.6,Cardio,4,3,Endurance,Morning,29.1,2.8,2,20,Sedentary,High,High-Protein,7.7,No,Occasional,None
58,Female,74.1,1.8,24.1,100,140,160,1.0,666.4,2308.0,1642.0,119.0,Cardio,4,4,General Fitness,Night,26.1,2.5,2,30,Mixed,High,Balanced,5.1,No,Occasional,None
52,Female,78.4,1.7,29.0,100,125,158,1.2,709.7,2263.0,1553.0,161.7,HIIT,3,3,General Fitness,Night,34.1,1.6,1,7,Active,Low,High-Protein,8.1,No,Occasional,None
28,Male,106.4,1.8,33.6,95,119,145,1.3,862.1,2436.0,1574.0,237.4,HIIT,4,2,Weight Loss,Evening,25.4,2.1,2,11,Sedentary,Middle,High-Protein,6.8,No,Occasional,None
46,Female,68.4,1.8,21.8,100,136,161,1.4,864.7,2463.0,1598.0,145.1,Strength,3,4,Muscle Gain,Afternoon,27.7,2.4,2,16,Active,High,Vegetarian,6.7,No,Regular,Hypertension
54,Female,68.6,1.5,28.3,100,140,156,0.7,447.1,2161.0,1714.0,99.9,Cardio,3,4,General Fitness,Evening,25.9,1.5,1,11,Active,Middle,Vegetarian,6.5,No,Occasional,None
31,Female,63.3,1.6,23.3,100,161,190,1.6,1341.0,1630.0,289.0,147.8,HIIT,5,2,Weight Loss,Afternoon,15.0,2.7,3,74,Mixed,Middle,High-Protein,4.7,No,Occasional,None
21,Male,102.0,2.0,26.7,100,131,157,1.0,695.4,2955.0,2260.0,172.0,Yoga,3,5,Endurance,Afternoon,28.0,3.1,1,11,Mixed,Middle,High-Protein,8.1,No,Occasional,High Cholesterol
25,Female,53.3,1.7,20.4,94,120,146,1.1,642.5,1573.0,930.0,86.5,Cardio,4,2,Endurance,Night,35.2,1.9,2,28,Sedentary,Low,High-Protein,6.2,No,Regular,Hypertension
57,Female,42.5,1.6,18.2,100,155,178,1.1,792.9,1397.0,604.0,76.2,HIIT,3,4,Muscle Gain,Night,32.3,2.3,1,11,Active,Middle,Vegetarian,6.8,Yes,Occasional,Hypertension
22,Male,115.9,1.6,45.1,100,162,178,1.5,1309.7,2724.0,1414.0,183.2,Cardio,4,3,Weight Loss,Night,22.2,2.7,2,35,Sedentary,Low,Balanced,6.6,Yes,Regular,Hypertension
52,Male,51.2,1.7,17.9,100,151,168,1.1,843.9,1211.0,367.0,81.7,HIIT,3,5,Weight Loss,Morning,23.2,3.5,2,8,Mixed,Middle,Vegetarian,7.6,No,Occasional,Hypertension
44,Male,81.3,1.6,32.3,100,141,167,1.1,798.2,2748.0,1950.0,167.5,Cardio,4,3,Muscle Gain,Morning,30.0,2.2,2,18,Mixed,Middle,Balanced,5.0,No,Regular,High Cholesterol
54,Male,84.5,1.8,26.5,100,121,151,1.2,707.2,3023.0,2316.0,159.6,Cardio,3,3,Muscle Gain,Morning,23.7,2.4,2,32,Mixed,Middle,Balanced,7.4,No,Occasional,None
22,Female,42.6,1.6,17.0,100,131,146,0.6,364.4,1409.0,1045.0,78.0,HIIT,3,4,Muscle Gain,Evening,26.5,1.8,1,6,Sedentary,Middle,High-Protein,6.7,No,Occasional,High Cholesterol
37,Male,60.3,1.9,16.0,100,135,152,1.4,1018.4,1517.0,499.0,84.2,Cardio,4,2,Weight Loss,Morning,26.8,3.7,2,13,Active,Middle,Vegan,6.9,Yes,None,None
20,Male,76.4,1.7,24.4,99,121,155,1.3,870.2,2596.0,1726.0,96.3,Yoga,3,5,General Fitness,Afternoon,24.5,3.3,2,26,Mixed,Middle,Balanced,7.5,No,None,None
39,Male,81.1,1.7,27.7,100,152,168,1.7,1374.0,1868.0,494.0,193.0,Cardio,5,2,Weight Loss,Evening,11.6,3.5,3,66,Mixed,Middle,High-Protein,8.1,No,Regular,Hypertension
40,Male,62.7,2.0,15.6,100,160,183,1.4,1261.0,1967.0,706.0,121.2,Strength,4,2,Muscle Gain,Evening,27.4,2.9,2,16,Mixed,High,Balanced,6.6,Yes,Occasional,None
47,Female,50.9,1.7,19.0,100,130,163,0.8,422.4,1700.0,1278.0,81.1,Yoga,3,5,Endurance,Evening,32.5,1.8,1,3,Sedentary,Low,Balanced,8.2,No,Occasional,None
55,Male,90.0,1.7,32.0,100,152,181,1.7,1331.5,2007.0,676.0,216.7,Yoga,5,2,Weight Loss,Night,10.1,3.5,3,61,Sedentary,High,High-Protein,7.0,Yes,Regular,Diabetes
43,Male,76.8,1.9,21.2,100,160,192,1.2,992.0,1777.0,785.0,184.2,Yoga,3,4,Weight Loss,Morning,20.9,2.5,1,8,Active,Middle,High-Protein,6.6,No,Occasional,None
39,Female,56.5,1.7,19.3,100,146,171,1.9,1441.4,1677.0,236.0,78.1,Yoga,5,1,Endurance,Morning,19.2,2.7,3,65,Active,High,Vegetarian,6.9,No,Occasional,None
27,Male,81.2,1.7,29.9,100,153,183,1.1,919.1,2293.0,1374.0,180.3,Yoga,4,3,Weight Loss,Evening,20.1,3.5,2,24,Sedentary,Middle,High-Protein,7.0,No,Regular,None
20,Female,71.5,1.7,24.2,100,160,191,1.3,1020.9,1818.0,797.0,190.9,HIIT,3,4,Weight Loss,Evening,34.2,2.5,2,17,Sedentary,Low,High-Protein,8.5,No,Occasional,None
45,Male,87.5,1.6,34.8,100,126,145,1.9,1150.8,2711.0,1560.0,134.7,HIIT,5,2,Endurance,Evening,14.0,3.4,3,69,Mixed,High,High-Protein,7.5,No,Occasional,High Cholesterol
43,Female,63.1,1.7,23.4,100,132,158,1.9,1097.0,2128.0,1031.0,119.7,Yoga,4,3,Muscle Gain,Morning,20.4,2.7,3,66,Active,High,High-Protein,6.1,No,Regular,Diabetes
38,Male,82.3,1.7,27.1,100,151,176,1.7,1364.9,2133.0,768.0,96.7,Cardio,5,1,Weight Loss,Afternoon,11.8,3.5,3,50,Sedentary,Middle,Balanced,8.1,No,Occasional,High Cholesterol
22,Male,107.0,1.9,30.1,100,133,162,0.9,639.7,2391.0,1751.0,185.3,Yoga,2,5,Weight Loss,Evening,26.2,3.5,1,5,Mixed,High,Vegetarian,5.9,No,Regular,Obesity
53,Female,57.3,1.6,23.0,100,167,184,1.1,823.8,1779.0,955.0,93.1,Cardio,2,5,Endurance,Evening,32.3,1.9,1,9,Active,Middle,Vegetarian,6.0,Yes,Occasional,Hypertension
43,Female,68.9,1.6,25.8,100,151,166,1.0,649.3,2224.0,1575.0,100.2,Strength,2,4,Endurance,Night,34.3,2.6,1,10,Active,Middle,Vegetarian,6.0,No,Regular,Obesity
51,Female,45.2,1.6,16.7,100,137,171,1.1,674.6,1486.0,811.0,63.1,Yoga,4,3,Endurance,Evening,34.0,2.1,2,15,Mixed,Middle,Balanced,5.7,No,Occasional,Diabetes
22,Female,64.9,1.7,21.4,100,125,155,0.5,309.7,1749.0,1439.0,103.3,Cardio,2,4,Endurance,Evening,30.4,1.8,1,3,Sedentary,Middle,Vegetarian,5.5,No,Occasional,None
30,Male,87.0,1.8,27.9,100,151,167,1.3,1085.1,2519.0,1434.0,131.6,Strength,3,5,Endurance,Evening,28.9,3.4,2,18,Active,Low,Vegan,6.3,No,Occasional,None
56,Female,51.8,1.7,16.9,100,144,160,1.3,842.2,1942.0,1100.0,99.7,Strength,2,5,Muscle Gain,Evening,33.6,2.3,1,11,Mixed,Low,Vegan,6.9,No,None,Diabetes
21,Female,65.3,1.5,28.6,100,126,143,1.0,654.4,1770.0,1116.0,145.4,Yoga,4,2,Weight Loss,Evening,27.7,2.2,2,23,Sedentary,Low,High-Protein,8.8,No,Occasional,Hypertension
28,Female,72.1,1.7,26.1,100,147,169,1.1,838.1,1881.0,1043.0,105.0,Cardio,3,4,Endurance,Night,34.4,2.2,2,32,Mixed,Middle,High-Protein,8.0,No,Occasional,Hypertension
28,Male,124.0,1.9,32.7,100,127,156,1.0,736.1,3149.0,2413.0,165.3,Strength,4,3,Weight Loss,Evening,29.2,2.6,2,18,Mixed,Middle,Vegetarian,6.3,No,Occasional,None
50,Female,62.6,1.7,20.2,100,165,186,1.2,903.2,1891.0,988.0,168.9,Strength,4,4,General Fitness,Night,25.7,2.2,2,35,Sedentary,Middle,High-Protein,7.6,No,Occasional,Diabetes
42,Male,88.6,1.9,23.4,100,157,177,1.6,1305.6,2743.0,1437.0,142.0,Yoga,4,3,General Fitness,Afternoon,12.1,3.5,3,47,Sedentary,Middle,Balanced,5.2,No,Occasional,None
49,Female,69.4,1.7,24.8,100,134,157,1.2,736.0,2481.0,1745.0,145.6,HIIT,2,5,Muscle Gain,Evening,30.3,1.9,1,7,Sedentary,High,Balanced,7.7,No,None,Diabetes
37,Female,64.6,1.7,22.0,100,148,182,1.3,903.4,1629.0,726.0,105.0,HIIT,4,3,Weight Loss,Evening,26.3,1.8,2,17,Active,Middle,Vegetarian,6.9,No,Occasional,Diabetes
49,Female,55.2,1.6,23.0,95,121,136,1.9,992.6,1305.0,312.0,89.2,Strength,4,4,Weight Loss,Morning,18.6,2.7,3,80,Sedentary,Middle,Balanced,7.2,No,Occasional,None
53,Female,70.8,1.6,28.1,100,164,186,1.1,841.0,1707.0,866.0,121.4,Cardio,3,4,Weight Loss,Evening,31.7,2.1,1,4,Sedentary,Low,Vegetarian,8.4,No,Occasional,None
57,Male,96.8,1.9,28.0,100,146,163,1.1,804.1,2247.0,1443.0,125.4,Strength,3,4,Weight Loss,Morning,27.5,2.2,2,21,Mixed,Middle,Balanced,8.5,No,Occasional,Hypertension
48,Male,72.3,1.8,21.9,100,130,148,1.1,685.6,2193.0,1507.0,106.8,Yoga,4,3,Endurance,Evening,27.6,2.8,2,24,Active,Low,Balanced,7.7,Yes,Regular,None
59,Female,63.8,1.5,28.4,100,163,192,1.4,1019.7,1918.0,898.0,153.5,Yoga,3,4,General Fitness,Evening,31.6,2.2,2,15,Sedentary,Middle,High-Protein,7.1,No,Regular,None
32,Male,111.4,2.0,28.4,100,125,145,1.4,941.7,3471.0,2529.0,190.5,Strength,2,4,Endurance,Morning,28.5,3.5,1,5,Mixed,Middle,Vegetarian,5.6,No,Occasional,None
27,Male,48.6,1.8,15.7,100,120,149,1.1,780.6,1594.0,813.0,111.8,Strength,3,4,Muscle Gain,Afternoon,25.1,2.7,2,32,Mixed,Low,Balanced,5.6,No,Regular,Hypertension
55,Male,57.0,1.9,17.3,100,159,176,1.1,881.4,1844.0,963.0,89.3,Cardio,3,3,Endurance,Evening,22.6,3.3,2,21,Sedentary,Middle,Vegetarian,7.0,Yes,Occasional,None
34,Female,54.7,1.5,23.5,100,132,160,1.1,747.5,1690.0,942.0,80.5,Cardio,3,3,Endurance,Evening,31.4,2.2,1,1,Mixed,Low,Balanced,8.9,No,Occasional,None
45,Female,64.3,1.6,26.4,100,132,166,0.6,385.7,1885.0,1499.0,91.4,Cardio,2,5,General Fitness,Afternoon,33.7,2.3,1,5,Active,Middle,Balanced,10.0,No,Occasional,Hypertension
21,Male,85.4,1.9,24.9,100,129,157,1.4,958.2,2694.0,1736.0,132.2,HIIT,3,3,Endurance,Night,21.8,2.6,2,18,Mixed,High,Balanced,7.5,No,Regular,Hypertension
32,Male,102.0,2.0,26.2,100,119,137,1.2,823.9,2771.0,1947.0,170.5,Strength,3,3,General Fitness,Evening,28.2,2.8,2,18,Sedentary,Low,Balanced,8.0,No,Occasional,None
50,Female,70.5,1.6,28.9,100,139,165,1.4,859.3,2500.0,1641.0,171.6,Yoga,3,4,Muscle Gain,Evening,25.5,1.6,1,3,Sedentary,Low,Vegetarian,5.7,No,Regular,None
52,Female,50.7,1.7,19.0,100,123,154,1.4,820.6,1341.0,520.0,83.0,Yoga,2,5,Endurance,Morning,32.0,1.5,1,1,Sedentary,High,Balanced,5.4,No,Occasional,None
32,Male,112.9,2.0,29.1,98,124,145,1.4,942.4,2549.0,1607.0,169.7,Strength,2,4,Weight Loss,Night,28.6,3.4,1,3,Sedentary,Low,Balanced,5.6,No,Regular,Obesity
58,Male,89.4,1.7,30.8,100,151,174,1.1,819.9,3138.0,2318.0,218.3,Yoga,3,4,Muscle Gain,Morning,24.4,3.2,1,5,Active,Middle,High-Protein,7.5,No,Occasional,Diabetes
51,Male,86.9,1.6,33.5,100,133,150,1.6,1047.0,2196.0,1149.0,133.0,Cardio,4,2,Weight Loss,Afternoon,12.1,3.5,3,28,Active,Middle,Balanced,7.6,No,Occasional,High Cholesterol
48,Female,68.6,1.6,26.3,100,151,178,0.6,424.4,2072.0,1648.0,93.4,Cardio,2,5,Endurance,Night,33.7,1.5,1,10,Sedentary,Middle,Balanced,7.4,Yes,Occasional,Hypertension
32,Female,47.0,1.5,21.9,100,132,161,1.5,975.8,1343.0,367.0,85.9,Cardio,2,5,Endurance,Morning,28.0,2.0,1,8,Mixed,High,Balanced,7.0,No,Regular,High Cholesterol
38,Male,68.5,1.9,18.4,100,150,182,1.3,1094.4,2433.0,1339.0,150.3,Cardio,4,2,Muscle Gain,Evening,28.9,3.0,2,16,Mixed,High,Vegan,5.7,Yes,Occasional,None
57,Female,57.0,1.5,23.5,100,123,156,1.9,1078.1,1458.0,380.0,117.7,Cardio,5,2,Weight Loss,Morning,15.7,2.8,3,56,Active,High,High-Protein,7.6,Yes,Regular,Hypertension
45,Male,87.7,1.8,26.7,100,158,173,1.4,1125.5,2077.0,952.0,144.1,Yoga,3,5,Weight Loss,Evening,24.1,3.7,2,28,Mixed,Middle,Balanced,4.9,No,Occasional,Hypertension
53,Male,71.5,1.9,20.5,100,147,167,1.1,841.9,1618.0,776.0,87.7,Yoga,3,4,Weight Loss,Evening,25.4,2.2,2,26,Mixed,Middle,Balanced,6.5,No,Occasional,None
28,Male,87.1,1.8,27.8,97,120,136,1.2,813.1,2033.0,1220.0,202.3,Yoga,3,5,Weight Loss,Night,28.4,3.5,2,8,Sedentary,Middle,High-Protein,7.4,No,Regular,None
37,Male,58.8,1.8,18.1,100,153,181,1.3,1147.2,1434.0,287.0,137.5,Strength,4,3,Weight Loss,Evening,29.1,2.3,2,9,Active,High,High-Protein,6.4,No,Regular,None
18,Female,66.8,1.6,26.7,100,126,146,1.1,680.9,2283.0,1602.0,135.4,Cardio,3,5,Muscle Gain,Evening,30.4,2.1,2,24,Mixed,Middle,Balanced,7.8,No,Occasional,None
59,Male,122.9,1.9,34.1,100,152,180,0.7,508.2,2956.0,2448.0,300.0,Yoga,3,4,Weight Loss,Evening,19.7,3.2,1,8,Sedentary,Low,High-Protein,9.0,No,Regular,Hypertension
34,Female,67.9,1.5,29.8,100,132,150,1.4,910.7,2169.0,1258.0,111.4,Cardio,4,3,General Fitness,Evening,33.8,2.1,2,25,Sedentary,Low,Balanced,7.6,No,Occasional,None
29,Male,81.6,2.0,20.3,100,143,165,1.6,1290.6,2606.0,1315.0,156.4,Strength,5,1,Muscle Gain,Evening,14.5,3.5,3,58,Sedentary,High,High-Protein,7.5,No,Occasional,Asthma
34,Male,70.5,1.8,21.7,100,125,142,1.1,748.8,1732.0,983.0,181.1,Cardio,3,5,Weight Loss,Evening,27.7,2.2,2,23,Sedentary,High,High-Protein,7.1,No,Regular,Asthma
59,Male,121.7,1.9,34.0,100,152,185,0.7,516.1,4030.0,3514.0,229.4,Yoga,3,4,Muscle Gain,Night,19.9,3.1,1,3,Mixed,Middle,High-Protein,9.1,No,Occasional,High Cholesterol
58,Male,53.2,1.8,16.1,100,168,196,1.1,950.5,1584.0,634.0,82.5,HIIT,3,3,General Fitness,Afternoon,29.9,3.0,1,7,Mixed,Low,Balanced,9.1,Yes,Regular,Hypertension
41,Female,56.7,1.7,19.9,100,133,167,1.8,1058.1,1574.0,516.0,89.6,Cardio,5,2,Endurance,Afternoon,16.5,2.7,3,77,Sedentary,Low,Balanced,6.4,No,Regular,None
25,Male,67.5,1.6,25.4,100,165,196,1.4,1262.0,2403.0,1141.0,120.3,Strength,2,5,Muscle Gain,Afternoon,25.2,3.0,1,10,Mixed,Low,Vegetarian,7.9,No,Occasional,None
35,Male,96.1,1.7,33.6,100,144,166,1.4,1063.6,3244.0,2180.0,174.6,Strength,3,3,Muscle Gain,Evening,24.2,2.9,2,33,Sedentary,High,Balanced,7.3,No,Occasional,None
48,Female,44.9,1.7,15.0,100,154,182,1.2,868.4,1253.0,385.0,65.8,Strength,3,4,Endurance,Morning,30.6,2.1,2,34,Sedentary,High,High-Protein,7.3,No,Occasional,None
42,Female,72.7,1.6,27.6,100,139,159,1.2,741.9,2211.0,1469.0,117.7,Yoga,4,4,Endurance,Evening,26.1,2.0,2,26,Sedentary,High,Vegetarian,6.7,No,Regular,None
28,Male,114.6,1.9,32.4,100,166,196,1.0,964.2,3864.0,2900.0,264.0,Strength,3,3,Muscle Gain,Evening,20.1,3.2,2,29,Sedentary,Middle,Balanced,7.8,No,Occasional,None
52,Male,61.0,1.6,24.5,100,149,182,1.3,977.3,1826.0,849.0,153.5,Strength,4,4,General Fitness,Evening,20.9,2.3,2,32,Sedentary,Middle,High-Protein,6.5,Yes,Regular,Diabetes
44,Female,59.6,1.5,25.6,100,136,164,1.6,959.9,1628.0,668.0,109.2,Yoga,5,2,General Fitness,Afternoon,18.1,2.7,3,24,Mixed,High,Balanced,8.3,No,Occasional,Hypertension
24,Female,65.3,1.8,20.5,100,141,174,0.9,641.8,2004.0,1362.0,100.9,Cardio,3,5,Endurance,Evening,27.5,2.6,1,3,Sedentary,Middle,Vegetarian,8.3,No,Occasional,None
58,Female,60.7,1.8,19.3,100,121,138,1.7,920.6,1836.0,915.0,101.1,Cardio,5,1,Endurance,Night,18.0,2.7,3,73,Mixed,High,Balanced,6.4,No,Occasional,None
48,Female,70.7,1.7,24.8,100,165,189,0.9,697.8,2360.0,1662.0,160.2,Strength,3,4,Muscle Gain,Night,32.3,1.8,1,2,Sedentary,Low,High-Protein,6.5,No,None,None
33,Male,76.1,1.9,19.9,100,140,173,1.2,907.3,2133.0,1226.0,114.5,Strength,4,2,Endurance,Afternoon,28.8,2.4,2,33,Active,Middle,Vegan,5.6,No,Occasional,None
41,Male,53.4,1.8,17.0,100,123,146,1.1,661.7,1200.0,538.0,61.4,Strength,3,5,Weight Loss,Morning,20.2,2.0,1,11,Mixed,Low,Vegetarian,7.7,No,Occasional,None
33,Male,58.1,1.7,21.7,100,160,194,1.3,1178.7,1952.0,773.0,124.5,Strength,3,5,General Fitness,Night,21.1,3.2,1,1,Sedentary,Low,High-Protein,8.9,No,Occasional,Diabetes
